"id";"state_id";"state_code";"name";"no_accents"
4446;;"SC";"Jaraguá do Sul";"Jaragua do Sul"
4447;;"SC";"Jardinópolis";"Jardinopolis"
4448;;"SC";"Joaçaba";"Joacaba"
4449;;"SC";"Joinville";"Joinville"
4450;;"SC";"José Boiteux";"Jose Boiteux"
4451;;"SC";"Jupiá";"Jupia"
4452;;"SC";"Lacerdópolis";"Lacerdopolis"
4453;;"SC";"Lages";"Lages"
4454;;"SC";"Laguna";"Laguna"
4455;;"SC";"Lajeado Grande";"Lajeado Grande"
4456;;"SC";"Laurentino";"Laurentino"
4457;;"SC";"Lauro Muller";"Lauro Muller"
4458;;"SC";"Lebon Régis";"Lebon Regis"
4459;;"SC";"Leoberto Leal";"Leoberto Leal"
4460;;"SC";"Lindóia do Sul";"Lindoia do Sul"
4461;;"SC";"Lontras";"Lontras"
4462;;"SC";"Luiz Alves";"Luiz Alves"
4463;;"SC";"Luzerna";"Luzerna"
4464;;"SC";"Macieira";"Macieira"
4465;;"SC";"Mafra";"Mafra"
4466;;"SC";"Major Gercino";"Major Gercino"
4467;;"SC";"Major Vieira";"Major Vieira"
4468;;"SC";"Maracajá";"Maracaja"
4469;;"SC";"Maravilha";"Maravilha"
4470;;"SC";"Marema";"Marema"
4471;;"SC";"Massaranduba";"Massaranduba"
4472;;"SC";"Matos Costa";"Matos Costa"
4473;;"SC";"Meleiro";"Meleiro"
4474;;"SC";"Mirim Doce";"Mirim Doce"
4475;;"SC";"Modelo";"Modelo"
4476;;"SC";"Mondaí";"Mondai"
4477;;"SC";"Monte Carlo";"Monte Carlo"
4478;;"SC";"Monte Castelo";"Monte Castelo"
4479;;"SC";"Morro da Fumaça";"Morro da Fumaca"
4480;;"SC";"Morro Grande";"Morro Grande"
4481;;"SC";"Navegantes";"Navegantes"
4482;;"SC";"Nova Erechim";"Nova Erechim"
4483;;"SC";"Nova Itaberaba";"Nova Itaberaba"
4484;;"SC";"Nova Trento";"Nova Trento"
4485;;"SC";"Nova Veneza";"Nova Veneza"
4486;;"SC";"Novo Horizonte";"Novo Horizonte"
4487;;"SC";"Orleans";"Orleans"
4488;;"SC";"Otacílio Costa";"Otacilio Costa"
4489;;"SC";"Ouro";"Ouro"
4490;;"SC";"Ouro Verde";"Ouro Verde"
4491;;"SC";"Paial";"Paial"
4492;;"SC";"Painel";"Painel"
4493;;"SC";"Palhoça";"Palhoca"
4494;;"SC";"Palma Sola";"Palma Sola"
4495;;"SC";"Palmeira";"Palmeira"
4496;;"SC";"Palmitos";"Palmitos"
4497;;"SC";"Papanduva";"Papanduva"
4498;;"SC";"Paraíso";"Paraiso"
4499;;"SC";"Passo de Torres";"Passo de Torres"
4500;;"SC";"Passos Maia";"Passos Maia"
4501;;"SC";"Paulo Lopes";"Paulo Lopes"
4502;;"SC";"Pedras Grandes";"Pedras Grandes"
4503;;"SC";"Penha";"Penha"
4504;;"SC";"Peritiba";"Peritiba"
4505;;"SC";"Pescaria Brava";"Pescaria Brava"
4506;;"SC";"Petrolândia";"Petrolandia"
4507;;"SC";"Balneário Piçarras";"Balneario Picarras"
4508;;"SC";"Pinhalzinho";"Pinhalzinho"
4509;;"SC";"Pinheiro Preto";"Pinheiro Preto"
4510;;"SC";"Piratuba";"Piratuba"
4511;;"SC";"Planalto Alegre";"Planalto Alegre"
4512;;"SC";"Pomerode";"Pomerode"
4513;;"SC";"Ponte Alta";"Ponte Alta"
4514;;"SC";"Ponte Alta do Norte";"Ponte Alta do Norte"
4515;;"SC";"Ponte Serrada";"Ponte Serrada"
4516;;"SC";"Porto Belo";"Porto Belo"
4517;;"SC";"Porto União";"Porto Uniao"
4518;;"SC";"Pouso Redondo";"Pouso Redondo"
4519;;"SC";"Praia Grande";"Praia Grande"
4520;;"SC";"Presidente Castello Branco";"Presidente Castello Branco"
4521;;"SC";"Presidente Getúlio";"Presidente Getulio"
4522;;"SC";"Presidente Nereu";"Presidente Nereu"
4523;;"SC";"Princesa";"Princesa"
4524;;"SC";"Quilombo";"Quilombo"
4525;;"SC";"Rancho Queimado";"Rancho Queimado"
4526;;"SC";"Rio das Antas";"Rio das Antas"
4527;;"SC";"Rio do Campo";"Rio do Campo"
4528;;"SC";"Rio do Oeste";"Rio do Oeste"
4529;;"SC";"Rio dos Cedros";"Rio dos Cedros"
4530;;"SC";"Rio do Sul";"Rio do Sul"
4531;;"SC";"Rio Fortuna";"Rio Fortuna"
4532;;"SC";"Rio Negrinho";"Rio Negrinho"
4533;;"SC";"Rio Rufino";"Rio Rufino"
4534;;"SC";"Riqueza";"Riqueza"
4535;;"SC";"Rodeio";"Rodeio"
4536;;"SC";"Romelândia";"Romelandia"
4537;;"SC";"Salete";"Salete"
4538;;"SC";"Saltinho";"Saltinho"
4539;;"SC";"Salto Veloso";"Salto Veloso"
4540;;"SC";"Sangão";"Sangao"
4541;;"SC";"Santa Cecília";"Santa Cecilia"
4542;;"SC";"Santa Helena";"Santa Helena"
4543;;"SC";"Santa Rosa de Lima";"Santa Rosa de Lima"
4544;;"SC";"Santa Rosa do Sul";"Santa Rosa do Sul"
4545;;"SC";"Santa Terezinha";"Santa Terezinha"
4546;;"SC";"Santa Terezinha do Progresso";"Santa Terezinha do Progresso"
4547;;"SC";"Santiago do Sul";"Santiago do Sul"
4548;;"SC";"Santo Amaro da Imperatriz";"Santo Amaro da Imperatriz"
4549;;"SC";"São Bernardino";"Sao Bernardino"
4550;;"SC";"São Bento do Sul";"Sao Bento do Sul"
4551;;"SC";"São Bonifácio";"Sao Bonifacio"
4552;;"SC";"São Carlos";"Sao Carlos"
4553;;"SC";"São Cristovão do Sul";"Sao Cristovao do Sul"
4554;;"SC";"São Domingos";"Sao Domingos"
4555;;"SC";"São Francisco do Sul";"Sao Francisco do Sul"
4556;;"SC";"São João do Oeste";"Sao Joao do Oeste"
4557;;"SC";"São João Batista";"Sao Joao Batista"
4558;;"SC";"São João do Itaperiú";"Sao Joao do Itaperiu"
4559;;"SC";"São João do Sul";"Sao Joao do Sul"
4560;;"SC";"São Joaquim";"Sao Joaquim"
4561;;"SC";"São José";"Sao Jose"
4562;;"SC";"São José do Cedro";"Sao Jose do Cedro"
4563;;"SC";"São José do Cerrito";"Sao Jose do Cerrito"
4564;;"SC";"São Lourenço do Oeste";"Sao Lourenco do Oeste"
4565;;"SC";"São Ludgero";"Sao Ludgero"
4566;;"SC";"São Martinho";"Sao Martinho"
4567;;"SC";"São Miguel da Boa Vista";"Sao Miguel da Boa Vista"
4568;;"SC";"São Miguel do Oeste";"Sao Miguel do Oeste"
4569;;"SC";"São Pedro de Alcântara";"Sao Pedro de Alcantara"
4570;;"SC";"Saudades";"Saudades"
4571;;"SC";"Schroeder";"Schroeder"
4572;;"SC";"Seara";"Seara"
4573;;"SC";"Serra Alta";"Serra Alta"
4574;;"SC";"Siderópolis";"Sideropolis"
4575;;"SC";"Sombrio";"Sombrio"
4576;;"SC";"Sul Brasil";"Sul Brasil"
4577;;"SC";"Taió";"Taio"
4578;;"SC";"Tangará";"Tangara"
4579;;"SC";"Tigrinhos";"Tigrinhos"
4580;;"SC";"Tijucas";"Tijucas"
4581;;"SC";"Timbé do Sul";"Timbe do Sul"
4582;;"SC";"Timbó";"Timbo"
4583;;"SC";"Timbó Grande";"Timbo Grande"
4584;;"SC";"Três Barras";"Tres Barras"
4585;;"SC";"Treviso";"Treviso"
4586;;"SC";"Treze de Maio";"Treze de Maio"
4587;;"SC";"Treze Tílias";"Treze Tilias"
4588;;"SC";"Trombudo Central";"Trombudo Central"
4589;;"SC";"Tubarão";"Tubarao"
4590;;"SC";"Tunápolis";"Tunapolis"
4591;;"SC";"Turvo";"Turvo"
4592;;"SC";"União do Oeste";"Uniao do Oeste"
4593;;"SC";"Urubici";"Urubici"
4594;;"SC";"Urupema";"Urupema"
4595;;"SC";"Urussanga";"Urussanga"
4596;;"SC";"Vargeão";"Vargeao"
4597;;"SC";"Vargem";"Vargem"
4598;;"SC";"Vargem Bonita";"Vargem Bonita"
4599;;"SC";"Vidal Ramos";"Vidal Ramos"
4600;;"SC";"Videira";"Videira"
4601;;"SC";"Vitor Meireles";"Vitor Meireles"
4602;;"SC";"Witmarsum";"Witmarsum"
4603;;"SC";"Xanxerê";"Xanxere"
4604;;"SC";"Xavantina";"Xavantina"
4605;;"SC";"Xaxim";"Xaxim"
4606;;"SC";"Zortéa";"Zortea"
4607;;"RS";"Aceguá";"Acegua"
4608;;"RS";"Água Santa";"Agua Santa"
4609;;"RS";"Agudo";"Agudo"
4610;;"RS";"Ajuricaba";"Ajuricaba"
4611;;"RS";"Alecrim";"Alecrim"
4612;;"RS";"Alegrete";"Alegrete"
4613;;"RS";"Alegria";"Alegria"
4614;;"RS";"Almirante Tamandaré do Sul";"Almirante Tamandare do Sul"
4615;;"RS";"Alpestre";"Alpestre"
4616;;"RS";"Alto Alegre";"Alto Alegre"
4617;;"RS";"Alto Feliz";"Alto Feliz"
4618;;"RS";"Alvorada";"Alvorada"
4619;;"RS";"Amaral Ferrador";"Amaral Ferrador"
4620;;"RS";"Ametista do Sul";"Ametista do Sul"
4621;;"RS";"André da Rocha";"Andre da Rocha"
4622;;"RS";"Anta Gorda";"Anta Gorda"
4623;;"RS";"Antônio Prado";"Antonio Prado"
4624;;"RS";"Arambaré";"Arambare"
4625;;"RS";"Araricá";"Ararica"
4626;;"RS";"Aratiba";"Aratiba"
4627;;"RS";"Arroio do Meio";"Arroio do Meio"
4628;;"RS";"Arroio do Sal";"Arroio do Sal"
4629;;"RS";"Arroio do Padre";"Arroio do Padre"
4630;;"RS";"Arroio dos Ratos";"Arroio dos Ratos"
4631;;"RS";"Arroio do Tigre";"Arroio do Tigre"
4632;;"RS";"Arroio Grande";"Arroio Grande"
4633;;"RS";"Arvorezinha";"Arvorezinha"
4634;;"RS";"Augusto Pestana";"Augusto Pestana"
4635;;"RS";"Áurea";"Aurea"
4636;;"RS";"Bagé";"Bage"
4637;;"RS";"Balneário Pinhal";"Balneario Pinhal"
4638;;"RS";"Barão";"Barao"
4639;;"RS";"Barão de Cotegipe";"Barao de Cotegipe"
4640;;"RS";"Barão do Triunfo";"Barao do Triunfo"
4641;;"RS";"Barracão";"Barracao"
4642;;"RS";"Barra do Guarita";"Barra do Guarita"
4643;;"RS";"Barra do Quaraí";"Barra do Quarai"
4644;;"RS";"Barra do Ribeiro";"Barra do Ribeiro"
4645;;"RS";"Barra do Rio Azul";"Barra do Rio Azul"
4646;;"RS";"Barra Funda";"Barra Funda"
4647;;"RS";"Barros Cassal";"Barros Cassal"
4648;;"RS";"Benjamin Constant do Sul";"Benjamin Constant do Sul"
4649;;"RS";"Bento Gonçalves";"Bento Goncalves"
4650;;"RS";"Boa Vista das Missões";"Boa Vista das Missoes"
4651;;"RS";"Boa Vista do Buricá";"Boa Vista do Burica"
4652;;"RS";"Boa Vista do Cadeado";"Boa Vista do Cadeado"
4653;;"RS";"Boa Vista do Incra";"Boa Vista do Incra"
4654;;"RS";"Boa Vista do Sul";"Boa Vista do Sul"
4655;;"RS";"Bom Jesus";"Bom Jesus"
4656;;"RS";"Bom Princípio";"Bom Principio"
4657;;"RS";"Bom Progresso";"Bom Progresso"
4658;;"RS";"Bom Retiro do Sul";"Bom Retiro do Sul"
4659;;"RS";"Boqueirão do Leão";"Boqueirao do Leao"
4660;;"RS";"Bossoroca";"Bossoroca"
4661;;"RS";"Bozano";"Bozano"
4662;;"RS";"Braga";"Braga"
4663;;"RS";"Brochier";"Brochier"
4664;;"RS";"Butiá";"Butia"
4665;;"RS";"Caçapava do Sul";"Cacapava do Sul"
4666;;"RS";"Cacequi";"Cacequi"
4667;;"RS";"Cachoeira do Sul";"Cachoeira do Sul"
4668;;"RS";"Cachoeirinha";"Cachoeirinha"
4669;;"RS";"Cacique Doble";"Cacique Doble"
4670;;"RS";"Caibaté";"Caibate"
4671;;"RS";"Caiçara";"Caicara"
4672;;"RS";"Camaquã";"Camaqua"
4673;;"RS";"Camargo";"Camargo"
4674;;"RS";"Cambará do Sul";"Cambara do Sul"
4675;;"RS";"Campestre da Serra";"Campestre da Serra"
4676;;"RS";"Campina das Missões";"Campina das Missoes"
4677;;"RS";"Campinas do Sul";"Campinas do Sul"
4678;;"RS";"Campo Bom";"Campo Bom"
4679;;"RS";"Campo Novo";"Campo Novo"
4680;;"RS";"Campos Borges";"Campos Borges"
4681;;"RS";"Candelária";"Candelaria"
4682;;"RS";"Cândido Godói";"Candido Godoi"
4683;;"RS";"Candiota";"Candiota"
4684;;"RS";"Canela";"Canela"
4685;;"RS";"Canguçu";"Cangucu"
4686;;"RS";"Canoas";"Canoas"
4687;;"RS";"Canudos do Vale";"Canudos do Vale"
4688;;"RS";"Capão Bonito do Sul";"Capao Bonito do Sul"
4689;;"RS";"Capão da Canoa";"Capao da Canoa"
4690;;"RS";"Capão do Cipó";"Capao do Cipo"
4691;;"RS";"Capão do Leão";"Capao do Leao"
4692;;"RS";"Capivari do Sul";"Capivari do Sul"
4693;;"RS";"Capela de Santana";"Capela de Santana"
4694;;"RS";"Capitão";"Capitao"
4695;;"RS";"Carazinho";"Carazinho"
4696;;"RS";"Caraá";"Caraa"
4697;;"RS";"Carlos Barbosa";"Carlos Barbosa"
4698;;"RS";"Carlos Gomes";"Carlos Gomes"
4699;;"RS";"Casca";"Casca"
4700;;"RS";"Caseiros";"Caseiros"
4701;;"RS";"Catuípe";"Catuipe"
4702;;"RS";"Caxias do Sul";"Caxias do Sul"
4703;;"RS";"Centenário";"Centenario"
4704;;"RS";"Cerrito";"Cerrito"
4705;;"RS";"Cerro Branco";"Cerro Branco"
4706;;"RS";"Cerro Grande";"Cerro Grande"
4707;;"RS";"Cerro Grande do Sul";"Cerro Grande do Sul"
4708;;"RS";"Cerro Largo";"Cerro Largo"
4709;;"RS";"Chapada";"Chapada"
4710;;"RS";"Charqueadas";"Charqueadas"
4711;;"RS";"Charrua";"Charrua"
4712;;"RS";"Chiapetta";"Chiapetta"
4713;;"RS";"Chuí";"Chui"
4714;;"RS";"Chuvisca";"Chuvisca"
4715;;"RS";"Cidreira";"Cidreira"
4716;;"RS";"Ciríaco";"Ciriaco"
4717;;"RS";"Colinas";"Colinas"
4718;;"RS";"Colorado";"Colorado"
4719;;"RS";"Condor";"Condor"
4720;;"RS";"Constantina";"Constantina"
4721;;"RS";"Coqueiro Baixo";"Coqueiro Baixo"
4722;;"RS";"Coqueiros do Sul";"Coqueiros do Sul"
4723;;"RS";"Coronel Barros";"Coronel Barros"
4724;;"RS";"Coronel Bicaco";"Coronel Bicaco"
4725;;"RS";"Coronel Pilar";"Coronel Pilar"
4726;;"RS";"Cotiporã";"Cotipora"
4727;;"RS";"Coxilha";"Coxilha"
4728;;"RS";"Crissiumal";"Crissiumal"
4729;;"RS";"Cristal";"Cristal"
4730;;"RS";"Cristal do Sul";"Cristal do Sul"
4731;;"RS";"Cruz Alta";"Cruz Alta"
4732;;"RS";"Cruzaltense";"Cruzaltense"
4733;;"RS";"Cruzeiro do Sul";"Cruzeiro do Sul"
4734;;"RS";"David Canabarro";"David Canabarro"
4735;;"RS";"Derrubadas";"Derrubadas"
4736;;"RS";"Dezesseis de Novembro";"Dezesseis de Novembro"
4737;;"RS";"Dilermando de Aguiar";"Dilermando de Aguiar"
4738;;"RS";"Dois Irmãos";"Dois Irmaos"
4739;;"RS";"Dois Irmãos das Missões";"Dois Irmaos das Missoes"
4740;;"RS";"Dois Lajeados";"Dois Lajeados"
4741;;"RS";"Dom Feliciano";"Dom Feliciano"
4742;;"RS";"Dom Pedro de Alcântara";"Dom Pedro de Alcantara"
4743;;"RS";"Dom Pedrito";"Dom Pedrito"
4744;;"RS";"Dona Francisca";"Dona Francisca"
4745;;"RS";"Doutor Maurício Cardoso";"Doutor Mauricio Cardoso"
4746;;"RS";"Doutor Ricardo";"Doutor Ricardo"
4747;;"RS";"Eldorado do Sul";"Eldorado do Sul"
4748;;"RS";"Encantado";"Encantado"
4749;;"RS";"Encruzilhada do Sul";"Encruzilhada do Sul"
4750;;"RS";"Engenho Velho";"Engenho Velho"
4751;;"RS";"Entre-Ijuís";"Entre-Ijuis"
4752;;"RS";"Entre Rios do Sul";"Entre Rios do Sul"
4753;;"RS";"Erebango";"Erebango"
4754;;"RS";"Erechim";"Erechim"
4755;;"RS";"Ernestina";"Ernestina"
4756;;"RS";"Herval";"Herval"
4757;;"RS";"Erval Grande";"Erval Grande"
4758;;"RS";"Erval Seco";"Erval Seco"
4759;;"RS";"Esmeralda";"Esmeralda"
4760;;"RS";"Esperança do Sul";"Esperanca do Sul"
4761;;"RS";"Espumoso";"Espumoso"
4762;;"RS";"Estação";"Estacao"
4763;;"RS";"Estância Velha";"Estancia Velha"
4764;;"RS";"Esteio";"Esteio"
4765;;"RS";"Estrela";"Estrela"
4766;;"RS";"Estrela Velha";"Estrela Velha"
4767;;"RS";"Eugênio de Castro";"Eugenio de Castro"
4768;;"RS";"Fagundes Varela";"Fagundes Varela"
4769;;"RS";"Farroupilha";"Farroupilha"
4770;;"RS";"Faxinal do Soturno";"Faxinal do Soturno"
4771;;"RS";"Faxinalzinho";"Faxinalzinho"
4772;;"RS";"Fazenda Vilanova";"Fazenda Vilanova"
4773;;"RS";"Feliz";"Feliz"
4774;;"RS";"Flores da Cunha";"Flores da Cunha"
4775;;"RS";"Floriano Peixoto";"Floriano Peixoto"
4776;;"RS";"Fontoura Xavier";"Fontoura Xavier"
4777;;"RS";"Formigueiro";"Formigueiro"
4778;;"RS";"Forquetinha";"Forquetinha"
4779;;"RS";"Fortaleza dos Valos";"Fortaleza dos Valos"
4780;;"RS";"Frederico Westphalen";"Frederico Westphalen"
4781;;"RS";"Garibaldi";"Garibaldi"
4782;;"RS";"Garruchos";"Garruchos"
4783;;"RS";"Gaurama";"Gaurama"
4784;;"RS";"General Câmara";"General Camara"
4785;;"RS";"Gentil";"Gentil"
4786;;"RS";"Getúlio Vargas";"Getulio Vargas"
4787;;"RS";"Giruá";"Girua"
4788;;"RS";"Glorinha";"Glorinha"
4789;;"RS";"Gramado";"Gramado"
4790;;"RS";"Gramado dos Loureiros";"Gramado dos Loureiros"
4791;;"RS";"Gramado Xavier";"Gramado Xavier"
4792;;"RS";"Gravataí";"Gravatai"
4793;;"RS";"Guabiju";"Guabiju"
4794;;"RS";"Guaíba";"Guaiba"
4795;;"RS";"Guaporé";"Guapore"
4796;;"RS";"Guarani das Missões";"Guarani das Missoes"
4797;;"RS";"Harmonia";"Harmonia"
4798;;"RS";"Herveiras";"Herveiras"
4799;;"RS";"Horizontina";"Horizontina"
4800;;"RS";"Hulha Negra";"Hulha Negra"
4801;;"RS";"Humaitá";"Humaita"
4802;;"RS";"Ibarama";"Ibarama"
4803;;"RS";"Ibiaçá";"Ibiaca"
4804;;"RS";"Ibiraiaras";"Ibiraiaras"
4805;;"RS";"Ibirapuitã";"Ibirapuita"
4806;;"RS";"Ibirubá";"Ibiruba"
4807;;"RS";"Igrejinha";"Igrejinha"
4808;;"RS";"Ijuí";"Ijui"
4809;;"RS";"Ilópolis";"Ilopolis"
4810;;"RS";"Imbé";"Imbe"
4811;;"RS";"Imigrante";"Imigrante"
4812;;"RS";"Independência";"Independencia"
4813;;"RS";"Inhacorá";"Inhacora"
4814;;"RS";"Ipê";"Ipe"
4815;;"RS";"Ipiranga do Sul";"Ipiranga do Sul"
4816;;"RS";"Iraí";"Irai"
4817;;"RS";"Itaara";"Itaara"
4818;;"RS";"Itacurubi";"Itacurubi"
4819;;"RS";"Itapuca";"Itapuca"
4820;;"RS";"Itaqui";"Itaqui"
4821;;"RS";"Itati";"Itati"
4822;;"RS";"Itatiba do Sul";"Itatiba do Sul"
4823;;"RS";"Ivorá";"Ivora"
4824;;"RS";"Ivoti";"Ivoti"
4825;;"RS";"Jaboticaba";"Jaboticaba"
4826;;"RS";"Jacuizinho";"Jacuizinho"
4827;;"RS";"Jacutinga";"Jacutinga"
4828;;"RS";"Jaguarão";"Jaguarao"
4829;;"RS";"Jaguari";"Jaguari"
4830;;"RS";"Jaquirana";"Jaquirana"
4831;;"RS";"Jari";"Jari"
4832;;"RS";"Jóia";"Joia"
4833;;"RS";"Júlio de Castilhos";"Julio de Castilhos"
4834;;"RS";"Lagoa Bonita do Sul";"Lagoa Bonita do Sul"
4835;;"RS";"Lagoão";"Lagoao"
4836;;"RS";"Lagoa dos Três Cantos";"Lagoa dos Tres Cantos"
4837;;"RS";"Lagoa Vermelha";"Lagoa Vermelha"
4838;;"RS";"Lajeado";"Lajeado"
4839;;"RS";"Lajeado do Bugre";"Lajeado do Bugre"
4840;;"RS";"Lavras do Sul";"Lavras do Sul"
4841;;"RS";"Liberato Salzano";"Liberato Salzano"
4842;;"RS";"Lindolfo Collor";"Lindolfo Collor"
4843;;"RS";"Linha Nova";"Linha Nova"
4844;;"RS";"Machadinho";"Machadinho"
4845;;"RS";"Maçambará";"Macambara"
4846;;"RS";"Mampituba";"Mampituba"
4847;;"RS";"Manoel Viana";"Manoel Viana"
4848;;"RS";"Maquiné";"Maquine"
4849;;"RS";"Maratá";"Marata"
4850;;"RS";"Marau";"Marau"
4851;;"RS";"Marcelino Ramos";"Marcelino Ramos"
4852;;"RS";"Mariana Pimentel";"Mariana Pimentel"
4853;;"RS";"Mariano Moro";"Mariano Moro"
4854;;"RS";"Marques de Souza";"Marques de Souza"
4855;;"RS";"Mata";"Mata"
4856;;"RS";"Mato Castelhano";"Mato Castelhano"
4857;;"RS";"Mato Leitão";"Mato Leitao"
4858;;"RS";"Mato Queimado";"Mato Queimado"
4859;;"RS";"Maximiliano de Almeida";"Maximiliano de Almeida"
4860;;"RS";"Minas do Leão";"Minas do Leao"
4861;;"RS";"Miraguaí";"Miraguai"
4862;;"RS";"Montauri";"Montauri"
4863;;"RS";"Monte Alegre dos Campos";"Monte Alegre dos Campos"
4864;;"RS";"Monte Belo do Sul";"Monte Belo do Sul"
4865;;"RS";"Montenegro";"Montenegro"
4866;;"RS";"Mormaço";"Mormaco"
4867;;"RS";"Morrinhos do Sul";"Morrinhos do Sul"
4868;;"RS";"Morro Redondo";"Morro Redondo"
4869;;"RS";"Morro Reuter";"Morro Reuter"
4870;;"RS";"Mostardas";"Mostardas"
4871;;"RS";"Muçum";"Mucum"
4872;;"RS";"Muitos Capões";"Muitos Capoes"
4873;;"RS";"Muliterno";"Muliterno"
4874;;"RS";"Não-Me-Toque";"Nao-Me-Toque"
4875;;"RS";"Nicolau Vergueiro";"Nicolau Vergueiro"
4876;;"RS";"Nonoai";"Nonoai"
4877;;"RS";"Nova Alvorada";"Nova Alvorada"
4878;;"RS";"Nova Araçá";"Nova Araca"
4879;;"RS";"Nova Bassano";"Nova Bassano"
4880;;"RS";"Nova Boa Vista";"Nova Boa Vista"
4881;;"RS";"Nova Bréscia";"Nova Brescia"
4882;;"RS";"Nova Candelária";"Nova Candelaria"
4883;;"RS";"Nova Esperança do Sul";"Nova Esperanca do Sul"
4884;;"RS";"Nova Hartz";"Nova Hartz"
4885;;"RS";"Nova Pádua";"Nova Padua"
4886;;"RS";"Nova Palma";"Nova Palma"
4887;;"RS";"Nova Petrópolis";"Nova Petropolis"
4888;;"RS";"Nova Prata";"Nova Prata"
4889;;"RS";"Nova Ramada";"Nova Ramada"
4890;;"RS";"Nova Roma do Sul";"Nova Roma do Sul"
4891;;"RS";"Nova Santa Rita";"Nova Santa Rita"
4892;;"RS";"Novo Cabrais";"Novo Cabrais"
4893;;"RS";"Novo Hamburgo";"Novo Hamburgo"
4894;;"RS";"Novo Machado";"Novo Machado"
4895;;"RS";"Novo Tiradentes";"Novo Tiradentes"
4896;;"RS";"Novo Xingu";"Novo Xingu"
4897;;"RS";"Novo Barreiro";"Novo Barreiro"
4898;;"RS";"Osório";"Osorio"
4899;;"RS";"Paim Filho";"Paim Filho"
4900;;"RS";"Palmares do Sul";"Palmares do Sul"
4901;;"RS";"Palmeira das Missões";"Palmeira das Missoes"
4902;;"RS";"Palmitinho";"Palmitinho"
4903;;"RS";"Panambi";"Panambi"
4904;;"RS";"Pantano Grande";"Pantano Grande"
4905;;"RS";"Paraí";"Parai"
4906;;"RS";"Paraíso do Sul";"Paraiso do Sul"
4907;;"RS";"Pareci Novo";"Pareci Novo"
4908;;"RS";"Parobé";"Parobe"
4909;;"RS";"Passa Sete";"Passa Sete"
4910;;"RS";"Passo do Sobrado";"Passo do Sobrado"
4911;;"RS";"Passo Fundo";"Passo Fundo"
4912;;"RS";"Paulo Bento";"Paulo Bento"
4913;;"RS";"Paverama";"Paverama"
4914;;"RS";"Pedras Altas";"Pedras Altas"
4915;;"RS";"Pedro Osório";"Pedro Osorio"
4916;;"RS";"Pejuçara";"Pejucara"
4917;;"RS";"Pelotas";"Pelotas"
4918;;"RS";"Picada Café";"Picada Cafe"
4919;;"RS";"Pinhal";"Pinhal"
4920;;"RS";"Pinhal da Serra";"Pinhal da Serra"
4921;;"RS";"Pinhal Grande";"Pinhal Grande"
4922;;"RS";"Pinheirinho do Vale";"Pinheirinho do Vale"
4923;;"RS";"Pinheiro Machado";"Pinheiro Machado"
4924;;"RS";"Pinto Bandeira";"Pinto Bandeira"
4925;;"RS";"Pirapó";"Pirapo"
4926;;"RS";"Piratini";"Piratini"
4927;;"RS";"Planalto";"Planalto"
4928;;"RS";"Poço das Antas";"Poco das Antas"
4929;;"RS";"Pontão";"Pontao"
4930;;"RS";"Ponte Preta";"Ponte Preta"
4931;;"RS";"Portão";"Portao"
4932;;"RS";"Porto Alegre";"Porto Alegre"
4933;;"RS";"Porto Lucena";"Porto Lucena"
4934;;"RS";"Porto Mauá";"Porto Maua"
4935;;"RS";"Porto Vera Cruz";"Porto Vera Cruz"
4936;;"RS";"Porto Xavier";"Porto Xavier"
4937;;"RS";"Pouso Novo";"Pouso Novo"
4938;;"RS";"Presidente Lucena";"Presidente Lucena"
4939;;"RS";"Progresso";"Progresso"
4940;;"RS";"Protásio Alves";"Protasio Alves"
4941;;"RS";"Putinga";"Putinga"
4942;;"RS";"Quaraí";"Quarai"
4943;;"RS";"Quatro Irmãos";"Quatro Irmaos"
4944;;"RS";"Quevedos";"Quevedos"
4945;;"RS";"Quinze de Novembro";"Quinze de Novembro"
4946;;"RS";"Redentora";"Redentora"
4947;;"RS";"Relvado";"Relvado"
4948;;"RS";"Restinga Seca";"Restinga Seca"
4949;;"RS";"Rio dos Índios";"Rio dos Indios"
4950;;"RS";"Rio Grande";"Rio Grande"
4951;;"RS";"Rio Pardo";"Rio Pardo"
4952;;"RS";"Riozinho";"Riozinho"
4953;;"RS";"Roca Sales";"Roca Sales"
4954;;"RS";"Rodeio Bonito";"Rodeio Bonito"
4955;;"RS";"Rolador";"Rolador"
4956;;"RS";"Rolante";"Rolante"
4957;;"RS";"Ronda Alta";"Ronda Alta"
4958;;"RS";"Rondinha";"Rondinha"
4959;;"RS";"Roque Gonzales";"Roque Gonzales"
4960;;"RS";"Rosário do Sul";"Rosario do Sul"
4961;;"RS";"Sagrada Família";"Sagrada Familia"
4962;;"RS";"Saldanha Marinho";"Saldanha Marinho"
4963;;"RS";"Salto do Jacuí";"Salto do Jacui"
4964;;"RS";"Salvador das Missões";"Salvador das Missoes"
4965;;"RS";"Salvador do Sul";"Salvador do Sul"
4966;;"RS";"Sananduva";"Sananduva"
4967;;"RS";"Santa Bárbara do Sul";"Santa Barbara do Sul"
4968;;"RS";"Santa Cecília do Sul";"Santa Cecilia do Sul"
4969;;"RS";"Santa Clara do Sul";"Santa Clara do Sul"
4970;;"RS";"Santa Cruz do Sul";"Santa Cruz do Sul"
4971;;"RS";"Santa Maria";"Santa Maria"
4972;;"RS";"Santa Maria do Herval";"Santa Maria do Herval"
